COPS5,COP9 signalosome subunit 5,down,NA
ZNF335,zinc finger protein 335,up,NA
TG,thyroglobulin,down,NA
SLC25A40,solute carrier family 25 member 40,down,NA
MED27,mediator complex subunit 27,up,NA
TAP1,"transporter 1, ATP binding cassette subfamily B member",up,NA
C19orf81,chromosome 19 open reading frame 81,up,NA
C8orf88,chromosome 8 open reading frame 88,up,NA
UBQLN4,ubiquilin 4,up,NA
STRIP2,striatin interacting protein 2,down,NA
PRELID3A,PRELI domain containing 3A,up,NA
LTB4R,leukotriene B4 receptor,up,NA
LYL1,LYL1 basic helix-loop-helix family member,up,NA
RESF1,retroelement silencing factor 1,up,NA
SPTBN1,"spectrin beta, non-erythrocytic 1",down,NA
INKA1,inka box actin regulator 1,up,NA
CSTF1,cleavage stimulation factor subunit 1,up,NA
MAP1A,microtubule associated protein 1A,up,NA
DTD1,D-aminoacyl-tRNA deacylase 1,up,NA
CCSER1,coiled-coil serine rich protein 1,down,NA
ZBTB45,zinc finger and BTB domain containing 45,up,NA
DEK,DEK proto-oncogene,down,NA
CD63,CD63 molecule,up,NA
C1orf43,chromosome 1 open reading frame 43,up,NA
SATB2,SATB homeobox 2,down,NA
PDHA1,pyruvate dehydrogenase E1 alpha 1 subunit,up,NA
BLCAP,BLCAP apoptosis inducing factor,up,NA
ALG12,"ALG12 alpha-1,6-mannosyltransferase",up,NA
CASTOR3,CASTOR family member 3,down,NA
LPL,lipoprotein lipase,down,NA
CCDC106,coiled-coil domain containing 106,up,NA
RHBDD1,rhomboid domain containing 1,down,NA
NDUFS4,NADH:ubiquinone oxidoreductase subunit S4,up,NA
EFNA1,ephrin A1,up,NA
ADIRF,adipogenesis regulatory factor,down,NA
NAE1,NEDD8 activating enzyme E1 subunit 1,down,NA
IFI27L1,interferon alpha inducible protein 27 like 1,up,NA
PPP5C,protein phosphatase 5 catalytic subunit,down,NA
MRRF,mitochondrial ribosome recycling factor,up,NA
APEX1,apurinic/apyrimidinic endodeoxyribonuclease 1,up,NA
ZNF592,zinc finger protein 592,up,NA
ITGA2B,integrin subunit alpha 2b,up,NA
KEAP1,kelch like ECH associated protein 1,up,NA
ERVK3-1,endogenous retrovirus group K3 member 1,up,NA
STK17A,serine/threonine kinase 17a,down,NA
SMARCA5,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 5",up,NA
LIX1L,limb and CNS expressed 1 like,up,NA
FUBP3,far upstream element binding protein 3,down,NA
ACAP3,"ArfGAP with coiled-coil, ankyrin repeat and PH domains 3",up,NA
TNK2,tyrosine kinase non receptor 2,up,NA
DNAJC24,DnaJ heat shock protein family (Hsp40) member C24,down,NA
PDHB,pyruvate dehydrogenase E1 beta subunit,down,NA
CCDC69,coiled-coil domain containing 69,up,NA
SMG6,SMG6 nonsense mediated mRNA decay factor,up,NA
TCIRG1,"T cell immune regulator 1, ATPase H+ transporting V0 subunit a3",up,NA
YTHDC2,YTH domain containing 2,down,NA
ELOF1,elongation factor 1 homolog,up,NA
COLEC12,collectin subfamily member 12,down,NA
PLAG1,PLAG1 zinc finger,down,NA
MASP1,mannan binding lectin serine peptidase 1,down,NA
PTPN23,protein tyrosine phosphatase non-receptor type 23,up,NA
KCNK6,potassium two pore domain channel subfamily K member 6,down,NA
CD24,CD24 molecule,down,NA
HIVEP2,human immunodeficiency virus type I enhancer binding protein 2,down,NA
BTBD19,BTB domain containing 19,up,NA
BTBD7,BTB domain containing 7,down,NA
PCBP4,poly(rC) binding protein 4,up,NA
BZW2,basic leucine zipper and W2 domains 2,up,NA
CYBC1,cytochrome b-245 chaperone 1,up,NA
ATG101,autophagy related 101,up,NA
NUBP2,nucleotide binding protein 2,up,NA
MINDY2,MINDY lysine 48 deubiquitinase 2,down,NA
TSTD2,thiosulfate sulfurtransferase like domain containing 2,up,NA
POLDIP2,DNA polymerase delta interacting protein 2,up,NA
RABIF,RAB interacting factor,down,NA
ZNF616,zinc finger protein 616,down,NA
ELMOD3,ELMO domain containing 3,down,NA
CD93,CD93 molecule,down,NA
PARP3,poly(ADP-ribose) polymerase family member 3,up,NA
PDGFRA,platelet derived growth factor receptor alpha,down,NA
LSM1,"LSM1 homolog, mRNA degradation associated",down,NA
NUCB1,nucleobindin 1,up,NA
CAB39,calcium binding protein 39,down,NA
OSGIN1,oxidative stress induced growth inhibitor 1,up,NA
MPLKIP,M-phase specific PLK1 interacting protein,up,NA
SAP30BP,SAP30 binding protein,up,NA
ZBTB17,zinc finger and BTB domain containing 17,up,NA
TBC1D20,TBC1 domain family member 20,up,NA
AKR1C1,aldo-keto reductase family 1 member C1,up,NA
RMI2,RecQ mediated genome instability 2,down,NA
CTSB,cathepsin B,up,NA
AP2A1,adaptor related protein complex 2 subunit alpha 1,up,NA
MIGA2,mitoguardin 2,up,NA
TMEM170B,transmembrane protein 170B,down,NA
HNRNPH3,heterogeneous nuclear ribonucleoprotein H3,down,NA
RMDN2,regulator of microtubule dynamics 2,down,NA
C12orf65,chromosome 12 open reading frame 65,up,NA
EID2,EP300 interacting inhibitor of differentiation 2,up,NA
EFNB1,ephrin B1,down,NA
PAFAH1B2,platelet activating factor acetylhydrolase 1b catalytic subunit 2,up,NA
BLNK,B cell linker,down,NA
SCO2,SCO cytochrome c oxidase assembly protein 2,up,NA
SP110,SP110 nuclear body protein,up,NA
FOXK1,forkhead box K1,up,NA
RPAIN,RPA interacting protein,up,NA
ATP1B1,ATPase Na+/K+ transporting subunit beta 1,up,NA
SLU7,"SLU7 homolog, splicing factor",down,NA
MEX3C,mex-3 RNA binding family member C,down,NA
GDPD5,glycerophosphodiester phosphodiesterase domain containing 5,up,NA
BRAP,BRCA1 associated protein,up,NA
MANF,mesencephalic astrocyte derived neurotrophic factor,up,NA
CNIH1,cornichon family AMPA receptor auxiliary protein 1,down,NA
LINGO1,leucine rich repeat and Ig domain containing 1,up,NA
TAP2,"transporter 2, ATP binding cassette subfamily B member",up,NA
CCL5,C-C motif chemokine ligand 5,down,NA
PLXNA3,plexin A3,up,NA
UBE2D2,ubiquitin conjugating enzyme E2 D2,down,NA
ZNF555,zinc finger protein 555,up,NA
CHKB,choline kinase beta,up,NA
ASCC2,activating signal cointegrator 1 complex subunit 2,up,NA
GALNT10,polypeptide N-acetylgalactosaminyltransferase 10,up,NA
PRICKLE2,prickle planar cell polarity protein 2,down,NA
TCTN3,tectonic family member 3,down,NA
POLM,DNA polymerase mu,up,NA
HRC,histidine rich calcium binding protein,up,NA
ARPC5,actin related protein 2/3 complex subunit 5,down,NA
SSBP4,single stranded DNA binding protein 4,up,NA
MRPL47,mitochondrial ribosomal protein L47,up,NA
ITPR1,"inositol 1,4,5-trisphosphate receptor type 1",down,NA
GIT1,GIT ArfGAP 1,up,NA
GTF3C5,general transcription factor IIIC subunit 5,up,NA
PKD1L3,"polycystin 1 like 3, transient receptor potential channel interacting",down,NA
SIRT7,sirtuin 7,up,NA
TAF9,TATA-box binding protein associated factor 9,down,NA
SPX,spexin hormone,down,NA
MRPS2,mitochondrial ribosomal protein S2,up,NA
MAMDC4,MAM domain containing 4,up,NA
YBX1,Y-box binding protein 1,down,NA
KIDINS220,kinase D interacting substrate 220,down,NA
HNRNPDL,heterogeneous nuclear ribonucleoprotein D like,up,NA
API5,apoptosis inhibitor 5,up,NA
ZNF701,zinc finger protein 701,up,NA
GIMAP6,"GTPase, IMAP family member 6",down,NA
GTF3A,general transcription factor IIIA,up,NA
ZBTB8OS,zinc finger and BTB domain containing 8 opposite strand,down,NA
CPNE3,copine 3,down,NA
PROKR1,prokineticin receptor 1,down,NA
MUS81,MUS81 structure-specific endonuclease subunit,up,NA
ELF1,E74 like ETS transcription factor 1,down,NA
ZNF626,zinc finger protein 626,down,NA
ATG16L2,autophagy related 16 like 2,up,NA
ZNF385C,zinc finger protein 385C,down,NA
COL15A1,collagen type XV alpha 1 chain,down,NA
TRIM5,tripartite motif containing 5,up,NA
UGGT1,UDP-glucose glycoprotein glucosyltransferase 1,up,NA
GHITM,growth hormone inducible transmembrane protein,up,NA
LAMTOR4,"late endosomal/lysosomal adaptor, MAPK and MTOR activator 4",up,NA
NUTM2B,NUT family member 2B,up,NA
PAX5,paired box 5,down,NA
PSENEN,"presenilin enhancer, gamma-secretase subunit",up,NA
DICER1,"dicer 1, ribonuclease III",down,NA
TINAGL1,tubulointerstitial nephritis antigen like 1,down,NA
OR2W3,olfactory receptor family 2 subfamily W member 3,down,NA
BCL2L13,BCL2 like 13,up,NA
RFLNB,refilin B,down,NA
RGS9,regulator of G protein signaling 9,down,NA
INAFM2,InaF motif containing 2,down,NA
RGS6,regulator of G protein signaling 6,down,NA
PTMA,prothymosin alpha,down,NA
CDKN2AIP,CDKN2A interacting protein,down,NA
PPP6C,protein phosphatase 6 catalytic subunit,down,NA
COLGALT1,collagen beta(1-O)galactosyltransferase 1,up,NA
DNAJB1,DnaJ heat shock protein family (Hsp40) member B1,up,NA
AAK1,AP2 associated kinase 1,up,NA
RUNDC3A,RUN domain containing 3A,up,NA
PLAAT2,phospholipase A and acyltransferase 2,down,NA
CKAP5,cytoskeleton associated protein 5,up,NA
HLA-DRB1,"major histocompatibility complex, class II, DR beta 1",down,NA
OSGIN2,oxidative stress induced growth inhibitor family member 2,down,NA
GLYCTK,glycerate kinase,up,NA
BMI1,"BMI1 proto-oncogene, polycomb ring finger",down,NA
NUP160,nucleoporin 160,down,NA
ASIC4,acid sensing ion channel subunit family member 4,up,NA
DKC1,dyskerin pseudouridine synthase 1,up,NA
SNX14,sorting nexin 14,up,NA
CLIC1,chloride intracellular channel 1,up,NA
SLC18A2,solute carrier family 18 member A2,down,NA
CALCOCO2,calcium binding and coiled-coil domain 2,up,NA
KLHL6,kelch like family member 6,down,NA
EPHX2,epoxide hydrolase 2,up,NA
KCTD13,potassium channel tetramerization domain containing 13,up,NA
KMT2C,lysine methyltransferase 2C,down,NA
NAXE,NAD(P)HX epimerase,up,NA
LNP1,leukemia NUP98 fusion partner 1,up,NA
ZNF394,zinc finger protein 394,up,NA
SNRPD2,small nuclear ribonucleoprotein D2 polypeptide,up,NA
LIPH,lipase H,up,NA
TNFRSF18,TNF receptor superfamily member 18,up,NA
TSC22D3,TSC22 domain family member 3,down,NA
HIF1A,hypoxia inducible factor 1 subunit alpha,down,NA
NAA80,"N(alpha)-acetyltransferase 80, NatH catalytic subunit",up,NA
NFE2L3,"nuclear factor, erythroid 2 like 3",up,NA
DYRK1B,dual specificity tyrosine phosphorylation regulated kinase 1B,up,NA
KCTD10,potassium channel tetramerization domain containing 10,down,NA
DIXDC1,DIX domain containing 1,down,NA
TCF20,transcription factor 20,down,NA
AC040162.1,novel transcript,up,NA
ZBTB16,zinc finger and BTB domain containing 16,down,NA
P4HTM,"prolyl 4-hydroxylase, transmembrane",up,NA
RPS6KA3,ribosomal protein S6 kinase A3,down,NA
RARS2,"arginyl-tRNA synthetase 2, mitochondrial",down,NA
GFRA3,GDNF family receptor alpha 3,up,NA
DESI1,desumoylating isopeptidase 1,up,NA
ATP2A3,ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 3,up,NA
DLAT,dihydrolipoamide S-acetyltransferase,down,NA
CARM1,coactivator associated arginine methyltransferase 1,up,NA
ANAPC11,anaphase promoting complex subunit 11,up,NA
CSF1R,colony stimulating factor 1 receptor,down,NA
ARHGAP6,Rho GTPase activating protein 6,down,NA
LRRC61,leucine rich repeat containing 61,up,NA
SFSWAP,splicing factor SWAP,up,NA
PRKCD,protein kinase C delta,down,NA
YPEL2,yippee like 2,down,NA
ZNF689,zinc finger protein 689,down,NA
ZFP28,ZFP28 zinc finger protein,down,NA
POLDIP3,DNA polymerase delta interacting protein 3,up,NA
EEF1D,eukaryotic translation elongation factor 1 delta,up,NA
DYNC1LI2,dynein cytoplasmic 1 light intermediate chain 2,down,NA
HIC1,HIC ZBTB transcriptional repressor 1,down,NA
YAF2,YY1 associated factor 2,down,NA
SUMO4,small ubiquitin like modifier 4,up,NA
NR3C1,nuclear receptor subfamily 3 group C member 1,down,NA
EML2,EMAP like 2,up,NA
FMNL2,formin like 2,down,NA
ASXL1,ASXL transcriptional regulator 1,up,NA
CCDC22,coiled-coil domain containing 22,up,NA
PMF1-BGLAP,PMF1-BGLAP readthrough,up,NA
PRSS50,serine protease 50,up,NA
RBM4,RNA binding motif protein 4,down,NA
CYTL1,cytokine like 1,up,NA
GUK1,guanylate kinase 1,up,NA
LRRC71,leucine rich repeat containing 71,up,NA
DHX34,DExH-box helicase 34,up,NA
BBOF1,basal body orientation factor 1,down,NA
CCDC88B,coiled-coil domain containing 88B,up,NA
FCER1A,Fc fragment of IgE receptor Ia,down,NA
ESRRA,estrogen related receptor alpha,up,NA
ETV6,ETS variant 6,down,NA
FRMD4B,FERM domain containing 4B,down,NA
SLC12A6,solute carrier family 12 member 6,down,NA
DOLPP1,dolichyldiphosphatase 1,up,NA
MROH6,maestro heat like repeat family member 6,up,NA
FAM117A,family with sequence similarity 117 member A,up,NA
LMAN2L,"lectin, mannose binding 2 like",up,NA
CTF1,cardiotrophin 1,up,NA
VANGL1,VANGL planar cell polarity protein 1,down,NA
TAOK1,TAO kinase 1,down,NA
PRPF6,pre-mRNA processing factor 6,up,NA
RANBP17,RAN binding protein 17,down,NA
MAST4,microtubule associated serine/threonine kinase family member 4,down,NA
HDAC9,histone deacetylase 9,down,NA
DCUN1D5,defective in cullin neddylation 1 domain containing 5,up,NA
R3HCC1L,R3H domain and coiled-coil containing 1 like,up,NA
PDP2,pyruvate dehyrogenase phosphatase catalytic subunit 2,down,NA
GALNT15,polypeptide N-acetylgalactosaminyltransferase 15,down,NA
GIMAP1,"GTPase, IMAP family member 1",down,NA
CCL18,C-C motif chemokine ligand 18,down,NA
ATG4B,autophagy related 4B cysteine peptidase,up,NA
SUPT5H,"SPT5 homolog, DSIF elongation factor subunit",up,NA
CHMP2A,charged multivesicular body protein 2A,up,NA
RETREG3,reticulophagy regulator family member 3,up,NA
PROSER2,proline and serine rich 2,down,NA
RIPOR3,RIPOR family member 3,up,NA
HUS1,HUS1 checkpoint clamp component,up,NA
GALNT11,polypeptide N-acetylgalactosaminyltransferase 11,up,NA
BCL3,BCL3 transcription coactivator,up,NA
RBM4B,RNA binding motif protein 4B,up,NA
CDC73,cell division cycle 73,down,NA
TMEM115,transmembrane protein 115,up,NA
AHCYL2,adenosylhomocysteinase like 2,down,NA
RCHY1,ring finger and CHY zinc finger domain containing 1,down,NA
HDLBP,high density lipoprotein binding protein,up,NA
ODC1,ornithine decarboxylase 1,down,NA
TP53I11,tumor protein p53 inducible protein 11,down,NA
ZNRF1,zinc and ring finger 1,up,NA
WBP11,WW domain binding protein 11,down,NA
TMEM263,transmembrane protein 263,down,NA
OR2L13,olfactory receptor family 2 subfamily L member 13,down,NA
OR2T8,olfactory receptor family 2 subfamily T member 8,down,NA
SLC38A10,solute carrier family 38 member 10,up,NA
NCBP2,nuclear cap binding protein subunit 2,down,NA
ACP5,"acid phosphatase 5, tartrate resistant",up,NA
CAPS,calcyphosine,up,NA
CD7,CD7 molecule,up,NA
TRIM39,tripartite motif containing 39,up,NA
TIMMDC1,translocase of inner mitochondrial membrane domain containing 1,up,NA
MST1,macrophage stimulating 1,up,NA
WDR53,WD repeat domain 53,up,NA
ACSBG1,acyl-CoA synthetase bubblegum family member 1,down,NA
SPSB2,splA/ryanodine receptor domain and SOCS box containing 2,up,NA
ZNF766,zinc finger protein 766,up,NA
CROCC,"ciliary rootlet coiled-coil, rootletin",up,NA
LEFTY1,left-right determination factor 1,down,NA
JMJD8,jumonji domain containing 8,up,NA
PALM,paralemmin,down,NA
TYW5,tRNA-yW synthesizing protein 5,up,NA
ZNF444,zinc finger protein 444,up,NA
TRPM7,transient receptor potential cation channel subfamily M member 7,down,NA
MYO1E,myosin IE,down,NA
PHF21A,PHD finger protein 21A,up,NA
HAGH,hydroxyacylglutathione hydrolase,up,NA
GALK1,galactokinase 1,up,NA
CCDC175,coiled-coil domain containing 175,down,NA
PCMT1,protein-L-isoaspartate (D-aspartate) O-methyltransferase,up,NA
ZNF92,zinc finger protein 92,down,NA
HSPBAP1,HSPB1 associated protein 1,up,NA
MSH2,mutS homolog 2,down,NA
ZFPL1,zinc finger protein like 1,up,NA
BLOC1S5,biogenesis of lysosomal organelles complex 1 subunit 5,down,NA
PARD6A,par-6 family cell polarity regulator alpha,up,NA
SEMA4F,ssemaphorin 4F,up,NA
HS2ST1,heparan sulfate 2-O-sulfotransferase 1,down,NA
ENTPD4,ectonucleoside triphosphate diphosphohydrolase 4,up,NA
SNAPC2,small nuclear RNA activating complex polypeptide 2,up,NA
ABR,ABR activator of RhoGEF and GTPase,down,NA
NES,nestin,down,NA
PI4KA,phosphatidylinositol 4-kinase alpha,up,NA
ARMT1,acidic residue methyltransferase 1,down,NA
CLIP4,CAP-Gly domain containing linker protein family member 4,down,NA
AGPAT4,1-acylglycerol-3-phosphate O-acyltransferase 4,up,NA
DNAJC4,DnaJ heat shock protein family (Hsp40) member C4,up,NA
RPL24,ribosomal protein L24,up,NA
TUBA8,tubulin alpha 8,down,NA
CWC25,CWC25 spliceosome associated protein homolog,up,NA
TCP11L2,t-complex 11 like 2,up,NA
CCDC107,coiled-coil domain containing 107,up,NA
E2F2,E2F transcription factor 2,up,NA
TBC1D8,TBC1 domain family member 8,down,NA
C2CD2L,C2CD2 like,up,NA
NDUFB5,NADH:ubiquinone oxidoreductase subunit B5,up,NA
AC018630.2,PRH1-PRR4 readthrough,down,NA
ZFAND2B,zinc finger AN1-type containing 2B,up,NA
EFCAB2,EF-hand calcium binding domain 2,down,NA
GNAO1,G protein subunit alpha o1,down,NA
GSAP,gamma-secretase activating protein,down,NA
ZNF248,zinc finger protein 248,down,NA
TWSG1,twisted gastrulation BMP signaling modulator 1,down,NA
CDAN1,codanin 1,up,NA
SAFB,scaffold attachment factor B,up,NA
MYL5,myosin light chain 5,up,NA
UBE2K,ubiquitin conjugating enzyme E2 K,down,NA
SH2D2A,SH2 domain containing 2A,up,NA
FOXO3,forkhead box O3,down,NA
HLA-A,"major histocompatibility complex, class I, A",up,NA
OGFOD1,2-oxoglutarate and iron dependent oxygenase domain containing 1,up,NA
TIAM1,T cell lymphoma invasion and metastasis 1,down,NA
CCDC124,coiled-coil domain containing 124,up,NA
RARA,retinoic acid receptor alpha,up,NA
GSK3B,glycogen synthase kinase 3 beta,down,NA
KIAA1217,KIAA1217,down,NA
MTLN,mitoregulin,up,NA
TMEM120B,transmembrane protein 120B,down,NA
TM2D1,TM2 domain containing 1,down,NA
PALM3,paralemmin 3,up,NA
EVA1B,eva-1 homolog B,up,NA
TSEN54,tRNA splicing endonuclease subunit 54,up,NA
ELMSAN1,ELM2 and Myb/SANT domain containing 1,down,NA
ALS2,alsin Rho guanine nucleotide exchange factor ALS2,down,NA
MBD5,methyl-CpG binding domain protein 5,down,NA
ZNF34,zinc finger protein 34,up,NA
NACA,nascent polypeptide associated complex subunit alpha,up,NA
EML6,EMAP like 6,down,NA
COA8,cytochrome c oxidase assembly factor 8,up,NA
ADGRG3,adhesion G protein-coupled receptor G3,up,NA
TKFC,triokinase and FMN cyclase,up,NA
HNRNPF,heterogeneous nuclear ribonucleoprotein F,down,NA
CD320,CD320 molecule,up,NA
PREX2,"phosphatidylinositol-3,4,5-trisphosphate dependent Rac exchange factor 2",down,NA
FGL2,fibrinogen like 2,down,NA
MAS1,"MAS1 proto-oncogene, G protein-coupled receptor",down,NA
UACA,uveal autoantigen with coiled-coil domains and ankyrin repeats,down,NA
MAN1A1,mannosidase alpha class 1A member 1,down,NA
CDKN2B,cyclin dependent kinase inhibitor 2B,down,NA
B4GALT7,"beta-1,4-galactosyltransferase 7",up,NA
GSTM1,glutathione S-transferase mu 1,up,NA
SLC43A2,solute carrier family 43 member 2,up,NA
SNRPG,small nuclear ribonucleoprotein polypeptide G,up,NA
FKBP5,FKBP prolyl isomerase 5,up,NA
PRXL2A,peroxiredoxin like 2A,down,NA
NUDCD2,NudC domain containing 2,down,NA
IQGAP1,IQ motif containing GTPase activating protein 1,down,NA
RALGPS2,Ral GEF with PH domain and SH3 binding motif 2,down,NA
GSTA1,glutathione S-transferase alpha 1,down,NA
CEP120,centrosomal protein 120,down,NA
NPIPA1,nuclear pore complex interacting protein family member A1,up,NA
PHETA1,PH domain containing endocytic trafficking adaptor 1,up,NA
ASAH1,N-acylsphingosine amidohydrolase 1,down,NA
RNF32,ring finger protein 32,down,NA
UNC5B,unc-5 netrin receptor B,down,NA
NTAN1,N-terminal asparagine amidase,down,NA
BABAM2,BRISC and BRCA1 A complex member 2,up,NA
MRPL20,mitochondrial ribosomal protein L20,up,NA
CASP10,caspase 10,up,NA
IRAK1,interleukin 1 receptor associated kinase 1,up,NA
STAG2,stromal antigen 2,down,NA
STAC,SH3 and cysteine rich domain,up,NA
NUDT2,nudix hydrolase 2,up,NA
SBF2,SET binding factor 2,down,NA
VAMP5,vesicle associated membrane protein 5,up,NA
TMEM173,transmembrane protein 173,up,NA
CFAP97D1,CFAP97 domain containing 1,down,NA
PRRC1,proline rich coiled-coil 1,down,NA
NACC1,nucleus accumbens associated 1,up,NA
FAM98B,family with sequence similarity 98 member B,down,NA
TAOK3,TAO kinase 3,down,NA
ZCWPW1,zinc finger CW-type and PWWP domain containing 1,up,NA
CASP4,caspase 4,up,NA
NBPF3,NBPF member 3,down,NA
P2RY14,purinergic receptor P2Y14,down,NA
PARP6,poly(ADP-ribose) polymerase family member 6,up,NA
C16orf95,chromosome 16 open reading frame 95,up,NA
VPS8,VPS8 subunit of CORVET complex,up,NA
MAF,MAF bZIP transcription factor,up,NA
KCNRG,potassium channel regulator,down,NA
YOD1,YOD1 deubiquitinase,up,NA
GSTO1,glutathione S-transferase omega 1,up,NA
FAM120A,family with sequence similarity 120A,down,NA
FAM13A,family with sequence similarity 13 member A,down,NA
EXOC5,exocyst complex component 5,down,NA
SUPT16H,"SPT16 homolog, facilitates chromatin remodeling subunit",up,NA
SPANXN4,SPANX family member N4,down,NA
ERF,ETS2 repressor factor,up,NA
RHOBTB3,Rho related BTB domain containing 3,up,NA
ZNF77,zinc finger protein 77,up,NA
DHRS1,dehydrogenase/reductase 1,up,NA
THBD,thrombomodulin,down,NA
RGL2,ral guanine nucleotide dissociation stimulator like 2,up,NA
FCRLA,Fc receptor like A,down,NA
ERAP2,endoplasmic reticulum aminopeptidase 2,up,NA
RHBDD2,rhomboid domain containing 2,up,NA
PGLS,6-phosphogluconolactonase,up,NA
COX7A2,cytochrome c oxidase subunit 7A2,up,NA
MDM4,MDM4 regulator of p53,up,NA
ABHD14B,abhydrolase domain containing 14B,up,NA
RHOBTB2,Rho related BTB domain containing 2,up,NA
JKAMP,JNK1/MAPK8 associated membrane protein,down,NA
LMBR1L,limb development membrane protein 1 like,up,NA
MCM2,minichromosome maintenance complex component 2,down,NA
CATSPERB,cation channel sperm associated auxiliary subunit beta,down,NA
RBBP7,"RB binding protein 7, chromatin remodeling factor",up,NA
RASGRP3,RAS guanyl releasing protein 3,down,NA
CSNK1D,casein kinase 1 delta,up,NA
DAPK1,death associated protein kinase 1,down,NA
WDR59,WD repeat domain 59,up,NA
PCM1,pericentriolar material 1,up,NA
PPM1L,"protein phosphatase, Mg2+/Mn2+ dependent 1L",down,NA
STMP1,short transmembrane mitochondrial protein 1,down,NA
SPDL1,spindle apparatus coiled-coil protein 1,down,NA
TMEM17,transmembrane protein 17,down,NA
FOLR1,folate receptor alpha,up,NA
EDF1,endothelial differentiation related factor 1,up,NA
NIFK,nucleolar protein interacting with the FHA domain of MKI67,up,NA
HMGN3,high mobility group nucleosomal binding domain 3,down,NA
SEC31B,"SEC31 homolog B, COPII coat complex component",up,NA
TMEM135,transmembrane protein 135,up,NA
DYNC2H1,dynein cytoplasmic 2 heavy chain 1,down,NA
ZSCAN30,zinc finger and SCAN domain containing 30,down,NA
HACD1,3-hydroxyacyl-CoA dehydratase 1,up,NA
CRIP2,cysteine rich protein 2,down,NA
ATP6V0A2,ATPase H+ transporting V0 subunit a2,up,NA
PGS1,phosphatidylglycerophosphate synthase 1,up,NA
CXCL11,C-X-C motif chemokine ligand 11,down,NA
PPID,peptidylprolyl isomerase D,up,NA
H3F3C,H3 histone family member 3C,down,NA
KYAT3,kynurenine aminotransferase 3,up,NA
GLRX2,glutaredoxin 2,up,NA
ERGIC2,ERGIC and golgi 2,up,NA
TAF1,TATA-box binding protein associated factor 1,down,NA
CNNM4,cyclin and CBS domain divalent metal cation transport mediator 4,down,NA
SLC25A38,solute carrier family 25 member 38,up,NA
CDC26,cell division cycle 26,up,NA
ZWILCH,zwilch kinetochore protein,down,NA
EME1,essential meiotic structure-specific endonuclease 1,up,NA
ARHGEF15,Rho guanine nucleotide exchange factor 15,down,NA
EIF3J,eukaryotic translation initiation factor 3 subunit J,up,NA
CNPY3,canopy FGF signaling regulator 3,up,NA
PFDN6,prefoldin subunit 6,up,NA
CCDC130,coiled-coil domain containing 130,up,NA
RRAGA,Ras related GTP binding A,down,NA
ATAD3B,ATPase family AAA domain containing 3B,up,NA
KIF16B,kinesin family member 16B,down,NA
GNA11,G protein subunit alpha 11,down,NA
GUCY1B1,guanylate cyclase 1 soluble subunit beta 1,down,NA
OFD1,OFD1 centriole and centriolar satellite protein,down,NA
RAB40C,"RAB40C, member RAS oncogene family",up,NA
CD274,CD274 molecule,up,NA
C6orf89,chromosome 6 open reading frame 89,up,NA
TMC6,transmembrane channel like 6,up,NA
JPT2,Jupiter microtubule associated homolog 2,down,NA
STAMBP,STAM binding protein,up,NA
PITPNB,phosphatidylinositol transfer protein beta,up,NA
TXNRD3,thioredoxin reductase 3,up,NA
NR4A2,nuclear receptor subfamily 4 group A member 2,down,NA
MED8,mediator complex subunit 8,up,NA
MAP3K8,mitogen-activated protein kinase kinase kinase 8,down,NA
SEC22A,"SEC22 homolog A, vesicle trafficking protein",down,NA
HINT2,histidine triad nucleotide binding protein 2,up,NA
PA2G4,proliferation-associated 2G4,up,NA
RABL6,"RAB, member RAS oncogene family like 6",up,NA
RPS6KA5,ribosomal protein S6 kinase A5,down,NA
MXD4,MAX dimerization protein 4,up,NA
PGP,phosphoglycolate phosphatase,up,NA
EMID1,EMI domain containing 1,up,NA
GNL3L,G protein nucleolar 3 like,up,NA
ZNF597,zinc finger protein 597,up,NA
C1orf174,chromosome 1 open reading frame 174,up,NA
PRKACA,protein kinase cAMP-activated catalytic subunit alpha,up,NA
KHK,ketohexokinase,up,NA
TDRD7,tudor domain containing 7,up,NA
CREBBP,CREB binding protein,down,NA
SENP7,SUMO specific peptidase 7,down,NA
F2RL1,F2R like trypsin receptor 1,down,NA
UPP2,uridine phosphorylase 2,down,NA
CEACAM3,carcinoembryonic antigen related cell adhesion molecule 3,up,NA
NDE1,nudE neurodevelopment protein 1,down,NA
ZKSCAN1,zinc finger with KRAB and SCAN domains 1,down,NA
CD164,CD164 molecule,down,NA
MCRIP2,MAPK regulated corepressor interacting protein 2,up,NA
AHNAK,AHNAK nucleoprotein,down,NA
C11orf1,chromosome 11 open reading frame 1,down,NA
RAB2A,"RAB2A, member RAS oncogene family",up,NA
CAPN15,calpain 15,up,NA
FBXL15,F-box and leucine rich repeat protein 15,up,NA
SIRT3,sirtuin 3,up,NA
ZNF768,zinc finger protein 768,up,NA
NLGN2,neuroligin 2,up,NA
MMP25,matrix metallopeptidase 25,up,NA
UBE2L3,ubiquitin conjugating enzyme E2 L3,up,NA
SCAMP4,secretory carrier membrane protein 4,up,NA
NR4A3,nuclear receptor subfamily 4 group A member 3,down,NA
USP20,ubiquitin specific peptidase 20,down,NA
LYG1,lysozyme g1,up,NA
NCKAP1,NCK associated protein 1,down,NA
TCEA1,transcription elongation factor A1,down,NA
